episode,total_reward
1196,-3.4657895043080478
1197,-4.661539681950325
1198,-3.544373515610612
1199,-4.2319720860043155
1200,-3.5359771141569176
1201,-2.430887787944669
1202,-3.2013196949478435
1203,-2.0185033766070544
1204,-3.3447004008886934
1205,-2.0658427076021146
1206,-2.900406804204227
1207,-2.179959906352937
1208,-2.4439195896603
1209,-3.0146612583429953
1210,-4.071806397065404
1211,-2.2484961318206693
1212,-2.7205261751221324
1213,-2.3385328699916887
1214,-4.03149510211397
1215,-4.044265095766018
1216,-2.7570148265899443
1217,-1.6557820653136313
1218,-2.1503395551980793
1219,-2.5457821983259246
1220,-2.0933820922258004
1221,-3.017143376532184
1222,-3.62914346394307
1223,-1.065733251387409
1224,-3.176714795942191
1225,-3.267178504856041
1226,-2.563628116868025
1227,-1.9425567342591377
1228,-2.9209826055143537
1229,-2.2707738985736725
1230,-2.986845373745099
1231,-2.621150253928562
1232,-2.044661101094281
1233,-3.1274167081013413
1234,-2.4704898882468878
1235,-1.8460146116555793
1236,-2.7936958387937385
1237,-2.8740416049364677
1238,-3.2921745599723757
1239,-2.506463646905742
1240,-2.675163042618209
1241,-2.699288583463695
1242,-2.9249350019926146
1243,-2.5970956302200636
1244,-1.4973689539591186
1245,-1.6795507604286146
1246,-3.0903788352556294
1247,-3.629396387757039
1248,-2.9179268133482066
1249,-2.64248011288466
1250,-3.698412690732793
1251,-2.5316297505700036
1252,-2.5782283483596338
1253,-2.333390343016778
1254,-3.8061260030154034
1255,-2.6194276888444463
1256,-3.323789849214182
1257,-2.584602814826331
1258,-2.375171219432462
1259,-1.8983368436712036
1260,-3.2345170547367426
1261,-2.706765669788144
1262,-3.475506000433098
1263,-2.2914332758887848
1264,-3.2824230869033797
1265,-3.1360474947014985
1266,-2.2575395799625215
1267,-2.7251140275977166
1268,-2.9487639571741053
1269,-2.2972778052312126
1270,-3.2768678884509703
1271,-1.737728681075783
1272,-4.549735123498769
1273,-3.5784260558559184
1274,-3.9359409612707132
1275,-3.5612252999923113
1276,-2.4307598284548755
1277,-2.3292833357744964
1278,-2.953750548186084
1279,-1.8169621518232102
1280,-2.075891264668434
1281,-2.2270949243227003
1282,-2.4378293695362854
1283,-2.7058928335836976
1284,-2.117514172336496
1285,-2.5659974630103743
1286,-1.850327384594499
1287,-3.7034514039878887
1288,-2.7492360193171237
1289,-2.4389427381152857
1290,-2.2338134523900153
1291,-3.478462744459427
1292,-1.527090329208375
1293,-2.211705890838381
1294,-1.9166988479620772
1295,-2.54602184868143
1296,-2.2856210517079245
1297,-1.3390937442393338
1298,-3.2063042110579394
1299,-3.3238394003749123
1300,-2.593922594373074
1301,-3.2392323966902814
1302,-1.4578500465148512
1303,-3.8443870276221177
1304,-3.056679355393589
1305,-3.1002011636654636
1306,-1.9883059776044796
1307,-1.9228932095597724
1308,-2.6347734163565013
1309,-3.0937844593143833
1310,-2.604899743754352
1311,-2.5446426662265242
1312,-3.8713694914062238
1313,-2.389303304408976
1314,-3.0834241260323623
1315,-2.4394203267354277
1316,-2.683209655948036
1317,-2.9717500420655463
1318,-3.461867176797572
1319,-3.4286643605136353
1320,-2.7014734340943134
1321,-3.865604516329857
1322,-2.9457878308166183
1323,-2.8215444754761787
1324,-2.903300275390081
1325,-2.4416819659802194
1326,-3.2189638768536475
1327,-1.869709499504021
1328,-1.388401011700711
1329,-3.4941552106048572
1330,-2.658078115345102
1331,-3.293822585235766
1332,-2.276499671143743
1333,-1.3977235200649
1334,-1.2073773744072183
1335,-3.2195193912457576
1336,-2.955488630205915
1337,-2.36369966707134
1338,-2.8616291308842983
1339,-3.470618193383668
1340,-3.101957350972147
1341,-2.737703948565234
1342,-2.363872374305182
1343,-2.197906277737199
1344,-2.971360533818344
1345,-3.1507730365859943
1346,-3.3456975241251254
1347,-2.6453307058651294
1348,-2.6458306687079407
1349,-2.918405383821688
1350,-2.048272748987007
1351,-2.6916614907689187
1352,-3.598049007258487
1353,-3.6145495801365457
1354,-3.239197984894566
1355,-3.0459270145028516
1356,-3.3811239533876316
1357,-2.000577401010226
1358,-1.9774793317321882
1359,-1.2210725326479075
1360,-2.673213377982754
1361,-2.7842899956526272
1362,-2.689059825424409
1363,-2.8459873579700377
1364,-2.0816966486238373
1365,-2.7933389686116517
1366,-3.1751044804324637
1367,-3.488840179859862
1368,-3.6773078226756644
1369,-2.3289197518362155
1370,-2.9167693298790835
1371,-3.997773032524962
1372,-3.335302214192593
1373,-2.6597578685047836
1374,-2.1884666723938015
1375,-2.3927912146296806
1376,-3.0034872242256307
1377,-2.947856219511865
1378,-2.501040576361608
1379,-2.9832670293993733
1380,-2.43209012713475
1381,-3.739872952738046
1382,-3.3132241389849137
1383,-2.996027886113415
1384,-3.166235165305086
1385,-2.674088805033483
1386,-2.6270116807906856
1387,-2.7630563071702907
1388,-3.205987999261616
1389,-3.470375809351502
1390,-3.7225750539358424
1391,-1.9806535214526377
1392,-3.1641990202818686
1393,-2.379990891546406
1394,-2.9064586248448383
1395,-3.1474937486717756
1396,-2.578266201228416
1397,-3.11131703280953
1398,-3.554215383032159
1399,-2.9099469370146824
1400,-3.2405240997608136
1401,-2.6373530727539216
1402,-2.5531799700366937
1403,-1.954737573583765
1404,-2.808750797374381
1405,-3.375585715175684
1406,-4.300309037799309
1407,-4.017520799289505
1408,-2.1353034090186402
1409,-2.41493936770731
1410,-2.9451189345080913
1411,-2.1421575272080915
1412,-3.1456556480439612
1413,-3.0726873428065797
1414,-3.8109262241694246
1415,-2.846368529940251
1416,-2.645880821071056
1417,-2.0002071511337385
1418,-2.500566007494974
1419,-3.596652859725871
1420,-2.3469328945342927
1421,-3.1007356665600314
1422,-3.3390505894529876
1423,-2.9010517443775017
1424,-2.1881281443514813
1425,-2.351719211660279
1426,-2.5423967995114296
1427,-4.177204743665414
1428,-3.741545322398676
1429,-1.6302183718587853
1430,-4.8493227354075525
1431,-2.540066998665689
1432,-3.8408835582339607
1433,-3.2361295201512577
1434,-3.6268484862916304
1435,-1.9474617167175192
1436,-3.681062875612004
1437,-2.6203688786324113
1438,-2.506930216157342
1439,-2.198244663189665
1440,-2.6855257843294154
1441,-2.5948532642361073
1442,-2.7262953523855855
1443,-3.267922255952368
1444,-3.3002614647620683
1445,-2.55801463313326
1446,-3.0711255650673204
1447,-2.338258841769112
1448,-1.8776904934251264
1449,-2.5819861991785626
1450,-2.9196714247056925
1451,-2.02092713077409
1452,-3.738288567641794
1453,-2.353489400182514
1454,-4.684503986807238
1455,-4.447289768311812
1456,-4.571152395131546
1457,-2.0368278063443515
1458,-3.512301976858532
1459,-3.5025215415752955
1460,-2.7326162050683482
1461,-3.3962791572596154
1462,-1.8734727655836254
1463,-5.901674895464767
1464,-6.595368660774021
1465,-2.8281749998067687
1466,-3.78641112525731
1467,-3.348508877301718
1468,-2.766336634656712
1469,-3.704664554764199
1470,-2.8058488032931606
1471,-4.129768565256582
1472,-3.1423625933393398
1473,-3.6361510836621402
1474,-3.9322559021718755
1475,-5.151696832014986
1476,-2.3386869642627235
1477,-4.962859291613016
1478,-3.130250225508787
1479,-2.684590771317741
1480,-2.915300739743625
1481,-2.2413473006450566
1482,-3.70132526963285
1483,-3.415787827200034
1484,-2.313380491445207
1485,-2.7895734865758923
1486,-3.3985066395943235
1487,-3.2521855605770904
1488,-3.4049399771021385
1489,-2.821193118843395
1490,-3.4703047546952748
1491,-2.8192818867574965
1492,-2.7632074796851014
1493,-4.367402230906432
1494,-3.860781258539596
1495,-3.281089102538833
1496,-2.8800033028980527
1497,-2.0115814924466853
1498,-5.845082841740226
1499,-3.828583012879111
1500,-3.1396778938700876
1501,-2.5015388786177413
1502,-1.9000421228224047
1503,-2.6453385016047335
1504,-3.7104052948230546
1505,-2.5333677110769326
1506,-2.6870292140963126
1507,-3.0573975704864633
1508,-2.9916172495409197
1509,-2.7240664272711763
1510,-2.9696012650383783
1511,-4.010410378081076
1512,-3.2425723136559954
1513,-3.371670672937131
1514,-3.3523949836044538
1515,-3.0716919970315897
1516,-2.1396116249339645
1517,-3.729210274490638
1518,-2.263027455529682
1519,-4.0861412763455425
1520,-2.8205050508322307
1521,-2.6729815251668967
1522,-2.5647473879697844
1523,-2.241700263948119
1524,-4.472321314597617
1525,-3.777437810507539
1526,-3.077466236708608
1527,-3.164782359459708
1528,-2.40813174704089
1529,-3.830792383284863
1530,-3.070515088535535
1531,-3.732808714881859
1532,-3.5060244457048846
1533,-3.062199382390403
1534,-3.215165856350944
1535,-3.7400890724194116
1536,-3.067456204940484
1537,-2.790875899412985
1538,-3.01488862885636
1539,-2.5867150001291006
1540,-2.3187892663835417
1541,-2.6382909059396775
1542,-2.7040267259063686
1543,-3.509080086696475
1544,-3.0490729986898657
1545,-2.9280005829258777
1546,-3.215948984840426
1547,-1.763637320430214
1548,-2.700089185282538
1549,-2.5998637583747337
1550,-5.037485912960028
1551,-3.301582893273654
1552,-2.0942400242941703
1553,-3.588300630810481
1554,-2.796268616889549
1555,-2.218775551801888
1556,-3.701713162102217
1557,-2.6397726760191715
1558,-3.089489250044549
1559,-2.982077360635473
1560,-2.656055532169116
1561,-2.6400673883930645
1562,-2.8398871325514476
1563,-2.412466278380371
1564,-2.9612968397624764
1565,-2.5817334744754925
1566,-2.7644276320496104
1567,-1.8433734241805588
1568,-6.014259114723307
1569,-5.6304643712941305
1570,-3.289086439246495
1571,-2.081529809271997
1572,-1.4710016375039885
1573,-4.1675432141518325
1574,-2.8150120291902225
1575,-4.2149589125605695
1576,-3.035108037396227
1577,-5.911268545011868
1578,-2.9239735890905454
1579,-2.78921220066218
1580,-3.4801104484987624
1581,-6.230538486718254
1582,-3.0714350421974315
1583,-2.075714060097927
1584,-2.3766435805899646
1585,-2.211410487982189
1586,-3.0441492125078677
1587,-3.307201616997502
1588,-3.436909051745964
1589,-3.43725841208763
1590,-4.340813138977566
1591,-3.089497716053353
1592,-4.869854011070533
1593,-4.956516156680485
1594,-3.3276672127147053
1595,-2.5377563326850625
1596,-3.6016453531657993
1597,-3.5762456343944784
1598,-2.6447298798166714
1599,-3.1088978891234205
1600,-3.391199667111895
1601,-3.6863924763785856
1602,-2.8063105037749145
1603,-3.029522232662704
1604,-3.2619593770693047
1605,-3.196904081881444
1606,-2.5974809647615884
1607,-4.123217353671345
1608,-3.2514948781324353
1609,-2.5755419045056773
1610,-3.696999518410885
1611,-2.738962844009365
1612,-2.8753979481457215
1613,-3.166253985137846
1614,-4.337391010435484
1615,-4.357337760525175
1616,-2.495992709922125
1617,-3.608967963381076
1618,-3.5750011870708605
1619,-3.304419111567806
1620,-3.3436608103394367
1621,-2.627694952728004
1622,-6.03089659037044
1623,-2.805548226004679
1624,-2.8893550073322474
1625,-3.9928251975975604
1626,-3.927242574951023
1627,-3.8646930585777293
1628,-3.772735836108408
1629,-2.93115387609187
1630,-2.6364489056233547
1631,-2.5469624560282966
1632,-2.44308242810889
1633,-2.685002017023395
1634,-5.498415313052992
1635,-2.583254994074141
1636,-3.049771138791902
1637,-2.044050011968831
1638,-2.711478877775871
1639,-2.822086370514628
1640,-2.729204127557958
1641,-1.9207567220267783
1642,-2.79565244451529
1643,-4.457594552404169
1644,-3.1335524554848413
1645,-3.3465690253918985
1646,-3.2290121446236726
1647,-2.5476517280089372
1648,-2.202531516808979
1649,-2.990030175901574
1650,-2.8571080583072916
1651,-3.0864431319970693
1652,-2.618036611007515
1653,-3.8187373719933193
1654,-2.075204504726499
1655,-3.773804568693663
1656,-3.3917692856606054
1657,-4.09987224488266
1658,-1.4095575657387238
1659,-2.189361346073417
1660,-2.588737649474304
1661,-3.0671679416761504
1662,-3.3028341529473106
1663,-2.3157271576456075
1664,-3.087298399265177
1665,-3.6950903103358796
1666,-2.637169213288858
1667,-3.424740766235202
1668,-3.827679143326148
1669,-2.5584544041214112
1670,-3.944881913328415
1671,-5.921226664653247
1672,-3.6892792775088368
1673,-2.6737917090143735
1674,-2.5206455502776146
1675,-3.6847137005534387
1676,-3.118224308934832
1677,-5.261088118267902
1678,-3.3641558465410664
1679,-3.800575363009279
1680,-3.6236658625217286
1681,-2.560662282843854
1682,-3.085638831566309
1683,-3.4226294356765146
1684,-3.018883962819301
1685,-3.6678068182542423
1686,-3.531948056657272
1687,-3.21841963669317
1688,-2.0417694548255287
1689,-2.0209015750959662
1690,-2.6739366016161257
1691,-2.2123421632806055
1692,-1.6513808213866001
1693,-3.043288478983239
1694,-2.8013170422443503
1695,-2.17135714355582
1696,-2.9864923180662037
1697,-3.759048489152127
1698,-3.8176586362274003
1699,-2.269037251118913
1700,-3.4695169496020695
1701,-2.4758003444533356
1702,-3.348585446460572
1703,-2.736595670050629
1704,-2.6866922462163583
1705,-2.603644275203269
1706,-2.7714884866444045
1707,-2.309712282029539
1708,-3.247199169750169
1709,-3.1619251531224206
1710,-2.710602181309016
1711,-2.308778052925362
1712,-3.903555395800322
1713,-2.9547015010088504
1714,-2.550617583164555
1715,-2.2037332203194957
1716,-1.8533173875997253
1717,-2.8437201534424172
1718,-3.942285775890419
1719,-2.2618131992181185
1720,-3.608607161399035
1721,-3.694089095403705
1722,-2.8934517040233034
1723,-2.087576313955203
1724,-2.9674598619065686
1725,-3.095995394673181
1726,-3.1360275060542393
1727,-2.929938645423433
1728,-2.573515103542193
1729,-3.443083278245368
1730,-3.2033483405805905
1731,-1.91904421515253
1732,-1.607787025036746
1733,-3.30528215403126
1734,-2.8245217934894864
1735,-3.877020377843024
1736,-3.7642161746361125
1737,-3.2870005962906195
1738,-4.227192917846544
1739,-2.42112944542048
1740,-3.0063183387723997
1741,-2.97185578927353
1742,-3.4891001016535235
1743,-4.275071780445358
1744,-2.93187732911096
1745,-3.4833665106737843
1746,-3.6359979322979727
1747,-3.2344057304491276
1748,-2.210206593056476
1749,-2.245431505735428
1750,-2.618864993451737
1751,-4.470805375097463
1752,-2.7217891543820016
1753,-5.360613800565261
1754,-2.8790943386418437
1755,-3.7100766103089082
1756,-2.5663943175054666
1757,-2.2086879425323063
1758,-3.777188038654693
1759,-2.6176192466584594
1760,-1.8983220243003833
1761,-2.871749838085055
1762,-3.3174226271497567
1763,-2.10473890295417
1764,-4.535519394942201
1765,-3.4359769676835823
1766,-4.3575099462568225
1767,-3.610855220965118
1768,-2.4723000492207077
1769,-2.9796969949755274
1770,-2.783725150302545
1771,-2.821009474246729
1772,-3.122624411612933
1773,-3.1501750236137704
1774,-2.8236672439968316
1775,-2.464077542388147
1776,-5.06882188472123
1777,-2.822714719805339
1778,-3.7097715586185678
1779,-3.5927779998813056
1780,-4.65060098959875
1781,-2.627743874330462
1782,-1.655599183972896
1783,-5.127053795878264
1784,-2.9560044645792094
1785,-3.8257702609341835
1786,-3.491049874248405
1787,-3.6904071694325915
1788,-3.583489248310134
1789,-2.673496031421707
1790,-3.2826817513872815
1791,-1.5133983011882766
1792,-3.4170609418560014
1793,-3.4223580408866314
1794,-3.6929561071175474
1795,-2.617627610356697
1796,-2.6930381351938695
1797,-2.6778702062243163
1798,-2.0144078108116097
1799,-2.9558378894059767
1800,-2.160232789336108
1801,-2.60530773811752
1802,-3.764522962822002
1803,-3.7514986032674784
1804,-3.3598073771484454
1805,-3.940449248796834
1806,-2.641840469474213
1807,-5.135959023625908
1808,-2.50482459558454
1809,-2.3953994393437217
1810,-2.9836678713328397
1811,-3.458671761331437
1812,-2.822834784724015
1813,-4.846442972375551
1814,-3.4341148457822928
1815,-1.9073891998028945
1816,-3.700793037181726
1817,-3.07607775921172
1818,-3.2345276864663406
1819,-2.630692035626606
1820,-2.661041096174419
1821,-4.933501454282146
1822,-1.8002571859665224
1823,-4.536820721988592
1824,-3.433361403721066
1825,-3.1420220451940404
1826,-3.0779914133695803
1827,-3.6829436655919703
1828,-3.286270326284733
1829,-2.142368120752076
1830,-2.6910367607220493
1831,-2.7229951813037534
1832,-3.770502708280822
1833,-2.5252732879410456
1834,-2.8879191346388224
1835,-2.680075270194192
1836,-1.5546931501426644
1837,-2.0839520824627025
1838,-2.8825410206914275
1839,-2.1625525921296975
1840,-2.7352679625283924
1841,-3.2157450004754113
1842,-2.8051362819154813
1843,-2.8099166500182613
1844,-2.534023557844021
1845,-3.492684970214136
1846,-3.6761441814131617
1847,-3.0601447914095856
1848,-3.7252779364372843
1849,-2.5608646349476327
1850,-2.389241994930246
1851,-2.5859841590817676
1852,-2.3533288740096223
1853,-3.817449918462812
1854,-2.2824275717283444
1855,-2.449369739282689
1856,-2.9249558277311793
1857,-3.590245916731472
1858,-5.059662427063888
1859,-2.098943404112802
1860,-3.008754699681462
1861,-3.9130087298510055
1862,-2.9997549013468623
1863,-2.78567316152679
1864,-3.3595442580881825
1865,-2.8308404367694533
1866,-2.6478114020111083
1867,-2.5565659448654148
1868,-2.172783736885761
1869,-2.198596781945988
1870,-1.5814015400533248
1871,-2.546903860396896
1872,-3.558400068422592
1873,-4.0526713852273994
1874,-2.165210932173168
1875,-3.02783650084722
1876,-2.586970455047624
1877,-4.27606325405115
1878,-3.113795227960058
1879,-2.4309465847645755
1880,-3.0288820115054156
1881,-2.9704315348168153
1882,-3.7666850083253705
1883,-1.417119923653957
1884,-2.4528729384597616
1885,-5.113244219870465
1886,-2.960124210162689
1887,-4.342717634353865
1888,-2.9135281699982034
1889,-3.6563973009594926
1890,-1.9851158029533114
1891,-4.536477700189223
1892,-3.5273048756772476
1893,-2.5001455737643203
1894,-1.9203423020231107
1895,-4.431342118144645
1896,-1.645475256234774
1897,-1.8068898539909801
1898,-2.9748952580655885
1899,-2.1646169570416096
1900,-3.251775327274989
1901,-1.7988123390342459
1902,-1.8177224830775383
1903,-2.8299219293694216
1904,-3.012309560051306
1905,-2.6829243668984546
1906,-2.6504161864416926
1907,-3.5988714083260245
1908,-2.756004903308831
1909,-2.5514993555276217
1910,-3.141253634416704
1911,-3.1271734955743673
1912,-3.631100508595672
1913,-2.59932582348552
1914,-2.165429751225839
1915,-3.5530300070506176
1916,-3.2874967958325856
1917,-2.8348425878129486
1918,-2.3651351149597715
1919,-3.2347177062128663
1920,-2.8975881126149505
1921,-2.9968394250662924
1922,-3.501086562277785
1923,-3.1362335527038017
1924,-2.737338813934944
1925,-2.6081631645400467
1926,-2.7634575664562155
1927,-2.7497162086501294
1928,-2.4297630262595815
1929,-3.4141530664531126
1930,-2.897101677332747
1931,-2.558383258190177
1932,-3.307405671112546
1933,-2.6733045327244707
1934,-2.607202788453152
1935,-2.7914028429614004
1936,-3.7988051414630597
1937,-3.1429885508674857
1938,-2.482281126664444
1939,-3.214555991550566
1940,-2.1424584781030984
1941,-2.511610567058619
1942,-1.7576112640923909
1943,-3.0732661377418857
1944,-2.44593958427298
1945,-3.3388319150966703
1946,-3.3079369398762593
1947,-2.590890241460843
1948,-2.8587242918906943
1949,-2.3053363674665137
1950,-1.6537094674324093
1951,-2.9618416152488587
1952,-3.318912882950294
1953,-2.2837394075004642
1954,-2.793527816401218
1955,-4.380583937319699
1956,-3.0054280869321786
1957,-2.621361503916063
1958,-1.8083031065639301
1959,-3.3810053169946523
1960,-3.8755314932941936
1961,-2.956199511245236
1962,-2.5062672566753745
1963,-4.189573478122357
1964,-2.779149843190331
1965,-3.3360476058757995
1966,-4.316804333181402
1967,-3.5689997133770275
1968,-2.906228628128954
1969,-2.812591226247232
1970,-3.858590310941833
1971,-2.7540714123073773
1972,-2.606445043849165
1973,-2.6517528946848206
1974,-2.856127540741667
1975,-4.697473326847293
1976,-3.055707984347835
1977,-1.7573068807371914
1978,-3.1952235725966753
1979,-3.0121559823808086
1980,-2.0125606275524675
1981,-3.397301486949288
1982,-2.400812793565719
1983,-3.672267447063142
1984,-2.95586208547169
1985,-3.129230829348612
1986,-3.053090847562083
1987,-2.472494718748192
1988,-3.569586652670165
1989,-1.8772968040888665
1990,-1.9943905377911681
1991,-2.632857686163806
1992,-2.141383605377951
1993,-6.110610392172102
1994,-1.7984746258338125
1995,-2.3895990460232683
1996,-4.275046763885898
1997,-3.7663750352711802
1998,-3.4484303838410573
1999,-2.3771452778534177
2000,-3.036140483558301
2001,-3.463002827640725
2002,-2.8096613619011066
2003,-3.302176901268494
2004,-3.82579147829695
2005,-2.531437047776664
2006,-3.4219418845752307
2007,-2.040518922674763
2008,-3.307575644333708
2009,-3.9917067844562006
2010,-2.5684075646661895
2011,-2.6465302302443665
2012,-3.0529255023239
2013,-3.0053209017665417
2014,-2.4466074969042486
2015,-3.286391756601901
2016,-2.289976731117644
2017,-2.929859032723591
2018,-2.26641355395477
2019,-4.9961523827969465
2020,-2.6896369017641475
2021,-2.902075380778003
2022,-2.6345661636137727
2023,-2.829638519505788
2024,-2.41163758111153
2025,-3.253754820083552
2026,-2.8951371264338217
2027,-4.498168226707895
2028,-2.4533033568088456
2029,-5.42508546698536
2030,-2.5855854017471116
2031,-2.97922309023928
2032,-3.4274876911964163
2033,-3.1813790915689406
2034,-2.690678943436161
2035,-3.412861505810135
2036,-1.9337848407803588
2037,-4.106265233814741
2038,-4.440025342526155
2039,-3.2555757945888573
2040,-3.5984446536922916
2041,-2.45597274464651
2042,-2.9433025191146474
2043,-4.503729216656742
2044,-2.41978567698837
2045,-2.3398452953235886
2046,-2.1444355768111407
2047,-3.3789759934826775
2048,-5.60011986504038
2049,-2.2859812683037464
2050,-2.707128452103121
2051,-2.3358154220605596
2052,-2.1352132482524517
2053,-5.1711869511685045
2054,-2.3368192844282354
2055,-3.73297096428799
2056,-2.8419064844817172
2057,-2.947596350884261
2058,-4.343138217696068
2059,-3.7548000720082766
2060,-3.4666984954993953
2061,-3.028755424578732
2062,-1.9217445288237176
2063,-3.460523203250612
2064,-2.724065843471607
2065,-2.475494835743948
2066,-2.929873590233967
2067,-4.4202272655274015
2068,-2.7216526959612315
2069,-3.689234647347444
2070,-2.74093666253937
2071,-2.6880096933585755
2072,-2.9301202976471723
2073,-2.6774705732321933
2074,-2.74828143937752
2075,-3.6393967745194873
2076,-3.4395677176093855
2077,-2.5113254989023464
2078,-2.9351079554472586
2079,-3.832424337134513
2080,-3.800925309502969
2081,-2.84809850767717
2082,-3.2161004685780483
2083,-2.201810089970811
2084,-2.7185396521431855
2085,-3.073355674970294
2086,-2.6295629391886246
2087,-3.333420151903679
2088,-2.986256757998882
2089,-3.9299867396392876
2090,-2.9316027883940956
2091,-4.2175034509447915
2092,-3.3643996340732487
2093,-3.638010589543087
2094,-2.7887706356893545
2095,-2.896979727809911
2096,-2.096610120977775
2097,-4.027525063653911
2098,-2.7363493654324804
2099,-2.2205267942584204
2100,-3.6514354541659846
2101,-2.5942899900178613
2102,-2.4135911154473377
2103,-3.2890322576468973
2104,-3.812306471993911
2105,-3.463084860401975
2106,-2.6667824906394917
2107,-2.6748816862641167
2108,-3.0087629538513583
2109,-2.4792276775063966
2110,-3.277095472587397
2111,-2.785137612524331
2112,-4.001449054796614
2113,-2.026203592237549
2114,-3.622532573372651
2115,-3.52420172169582
2116,-2.8170660401770387
2117,-2.2787200014720486
2118,-2.641320995676932
2119,-3.948422688919818
2120,-2.5860308134812278
2121,-2.915749888124305
2122,-2.445580839977774
2123,-2.4275174643731656
2124,-3.528923972760756
2125,-3.819297307931454
2126,-1.8578100684660726
2127,-3.614245022155534
2128,-2.368908167691772
2129,-3.6891582953352815
2130,-3.5529823498583717
2131,-2.8294220016448945
2132,-2.62185965353964
2133,-2.5143029577985936
2134,-2.5059729147203034
2135,-3.639809675371519
2136,-2.8579449472100573
2137,-4.409704382112143
2138,-2.217494257095033
2139,-4.770399681582983
2140,-3.124540119505823
2141,-4.244140290828801
2142,-2.787474931310731
2143,-2.815418749454407
2144,-3.159616037593014
2145,-3.560330733099501
2146,-2.1225254615850324
2147,-3.181348731351721
2148,-4.428801707939128
2149,-3.2906328290865434
2150,-3.551975155745272
2151,-3.442562546658516
2152,-3.3141230487683773
2153,-3.083352572849992
2154,-2.810653990101097
2155,-3.3481029946324905
2156,-2.903939932403341
2157,-2.334067034906499
2158,-2.6589594850737908
2159,-2.6299059764831245
2160,-2.9600530975362243
2161,-3.696478637335108
2162,-2.4219609661371204
2163,-3.1749583188264765
2164,-2.969614939752848
2165,-2.7021143756340233
2166,-2.4856998477164707
2167,-5.497325809778491
2168,-2.2885260205489293
2169,-3.8921422594028305
2170,-3.0533237896590157
2171,-3.2707673194276206
2172,-3.3306923489715072
2173,-3.3783991658646926
2174,-1.1343712266985806
2175,-2.530731199762502
2176,-3.5381993247110017
2177,-3.0099866134726203
2178,-3.0049010613154943
2179,-2.476083426572634
2180,-1.9890210726473452
2181,-3.757364870897664
2182,-2.704021482801436
2183,-3.83275126969618
2184,-2.2065770580876203
2185,-2.6965475441421334
2186,-3.201814541532426
2187,-4.260623900993776
2188,-1.2230945460031473
2189,-3.893977340080167
2190,-3.7347527226413852
2191,-2.5704269447103316
2192,-3.82641803212215
2193,-2.4314580425038717
2194,-3.741504438123125
2195,-3.3284286767960563
2196,-2.8324249057309214
2197,-2.710667256194207
2198,-3.56547574099861
2199,-3.4467799779097064
2200,-3.1568399406281706
2201,-2.855133327298973
2202,-2.9468702750445086
2203,-2.3540501478400695
2204,-3.3585104535762285
2205,-4.111597113067972
2206,-2.098698264378303
2207,-3.120427609125377
2208,-2.943946179288689
2209,-3.3343583390215157
2210,-2.1978235908516517
2211,-2.5020415668589875
2212,-1.6895571777487008
2213,-2.8976077328881837
2214,-2.051500826183264
2215,-3.7533035866815245
2216,-3.680757844549574
2217,-2.6029776222192957
2218,-3.332039243036993
2219,-2.0382032622131385
2220,-1.647615896063244
2221,-2.6468704874883713
2222,-3.0983149791461337
2223,-3.520059144887536
2224,-3.3017063008834606
2225,-2.7161361166035634
2226,-3.2679024403131756
2227,-2.7021159937966703
2228,-2.4659795365347787
2229,-3.20056891932642
2230,-3.4238818145007928
2231,-3.8310407683487924
2232,-2.226605772555148
2233,-3.3323768094715804
2234,-3.1191335343655213
2235,-3.392269752537784
2236,-2.3286282179448863
2237,-4.234332814065869
2238,-2.5723667280223554
2239,-3.518064305639087
2240,-3.851725022069312
2241,-2.5284293529155932
2242,-2.422776722966358
2243,-2.52992033609424
2244,-3.5674788017924777
2245,-1.7260262330195437
2246,-2.7579231266521185
2247,-3.5530213794722267
2248,-3.223968980812108
2249,-2.8258518055080253
2250,-3.383407993468217
2251,-2.9369931294697524
2252,-2.6761389260228987
2253,-2.719099353585146
2254,-4.579611820885821
2255,-2.914426000946422
2256,-3.329842514987489
2257,-2.780953739135054
2258,-3.1770574400097216
2259,-2.2485440559018977
2260,-4.179102389932869
2261,-2.4779600780218614
2262,-3.016280742010222
2263,-3.325443448840422
2264,-2.7983140632818975
2265,-3.3298321079660425
2266,-3.9561453759991685
2267,-2.0532605054930237
2268,-3.4174264141025663
2269,-3.504901363750293
2270,-3.3641871950690283
2271,-3.3450332762335053
2272,-3.152638243186652
2273,-4.187323528765791
2274,-3.7533655221686
2275,-3.7657712369805134
2276,-3.01900663446
2277,-2.1878628820721624
2278,-3.2919596150696133
2279,-3.4852350673426775
2280,-2.115567133239898
2281,-2.3382581316406696
2282,-3.5868728478371863
2283,-3.604753587904837
2284,-3.468511270305587
2285,-3.6999526130380187
2286,-2.7153544387316333
2287,-3.02457251834677
2288,-2.2980171647052634
2289,-2.4011750011417834
2290,-3.301001051784778
2291,-4.27517949315283
2292,-2.575168888508812
2293,-4.428976673141376
2294,-3.5028760036352953
2295,-2.9734578897066886
2296,-3.1547243662547433
2297,-3.1285654564998535
2298,-2.051951118457802
2299,-3.081492453646696
2300,-2.760673972685146
2301,-3.058178042000743
2302,-3.3563506473346916
2303,-3.5103723653742307
2304,-2.125356888632769
2305,-2.806867575519373
2306,-2.8012884407886305
2307,-3.298868456528533
2308,-4.241149164137516
2309,-2.127730517911207
2310,-2.8812396445747472
2311,-2.2809897059872792
2312,-2.43767617537642
